,experiment_ID,model_type,validation_dataset,individual_validation_loss,individual_baseline_loss,num_parameters,num_worms,num_time_steps,min_val_loss,val_baseline
501,exp18,NeuralTransformer,Uzel2022,0.2340752167316774,0.0075639537559861,573296,95,53453,0.0968952662718128,0.0104822724021341
502,exp18,NeuralTransformer,Flavell2023,0.0787316530157113,0.0080915278922475,573296,95,53453,0.0968952662718128,0.0104822724021341
503,exp18,NeuralTransformer,Leifer2023,0.1103384035939633,0.0124225373570773,573296,95,53453,0.0968952662718128,0.0104822724021341
504,exp19,NeuralTransformer,Kato2015,0.0701461169567968,0.0136508184820437,573296,100,58130,0.0927400937382604,0.0104822724021341
505,exp19,NeuralTransformer,Nichols2017,0.0544643819580828,0.0103306582875368,573296,100,58130,0.0927400937382604,0.0104822724021341
506,exp19,NeuralTransformer,Skora2018,0.0622278861119411,0.0075098035523903,573296,100,58130,0.0927400937382604,0.0104822724021341
507,exp19,NeuralTransformer,Kaplan2020,0.1512523258693124,0.0035063432111488,573296,100,58130,0.0927400937382604,0.0104822724021341
508,exp19,NeuralTransformer,Yemini2021,0.0942766031735025,0.0108707598526368,573296,100,58130,0.0927400937382604,0.0104822724021341
509,exp19,NeuralTransformer,Uzel2022,0.1731101955519989,0.0075639537559861,573296,100,58130,0.0927400937382604,0.0104822724021341
510,exp19,NeuralTransformer,Flavell2023,0.0702785621018847,0.0080915278922475,573296,100,58130,0.0927400937382604,0.0104822724021341
511,exp19,NeuralTransformer,Leifer2023,0.104308521034374,0.0124225373570773,573296,100,58130,0.0927400937382604,0.0104822724021341
512,exp2,NeuralTransformer,Kato2015,0.2640055206526692,0.0136508184820437,573296,15,9015,0.2416885805801606,0.0104822724021341
513,exp2,NeuralTransformer,Nichols2017,0.1998858106777664,0.0103306582875368,573296,15,9015,0.2416885805801606,0.0104822724021341
514,exp2,NeuralTransformer,Skora2018,0.2162440504762344,0.0075098035523903,573296,15,9015,0.2416885805801606,0.0104822724021341
515,exp2,NeuralTransformer,Kaplan2020,0.3192552682502489,0.0035063432111488,573296,15,9015,0.2416885805801606,0.0104822724021341
516,exp2,NeuralTransformer,Yemini2021,0.2287833794134156,0.0108707598526368,573296,15,9015,0.2416885805801606,0.0104822724021341
517,exp2,NeuralTransformer,Uzel2022,0.4593573689150313,0.0075639537559861,573296,15,9015,0.2416885805801606,0.0104822724021341
518,exp2,NeuralTransformer,Flavell2023,0.1797431424958631,0.0080915278922475,573296,15,9015,0.2416885805801606,0.0104822724021341
519,exp2,NeuralTransformer,Leifer2023,0.2621261412277818,0.0124225373570773,573296,15,9015,0.2416885805801606,0.0104822724021341
520,exp20,NeuralTransformer,Kato2015,0.0571301034506177,0.0136508184820437,573296,105,62174,0.0772856273753962,0.0104822724283685
521,exp20,NeuralTransformer,Nichols2017,0.0406663585321935,0.0103306582875368,573296,105,62174,0.0772856273753962,0.0104822724283685
522,exp20,NeuralTransformer,Skora2018,0.0442435060419181,0.0075098035523903,573296,105,62174,0.0772856273753962,0.0104822724283685
523,exp20,NeuralTransformer,Kaplan2020,0.1196178067850843,0.0035063432111488,573296,105,62174,0.0772856273753962,0.0104822724283685
524,exp20,NeuralTransformer,Yemini2021,0.0874281473937729,0.0108707598526368,573296,105,62174,0.0772856273753962,0.0104822724283685
525,exp20,NeuralTransformer,Uzel2022,0.1256035068072378,0.0075639537559861,573296,105,62174,0.0772856273753962,0.0104822724283685
526,exp20,NeuralTransformer,Flavell2023,0.0598601357211009,0.0080915278922475,573296,105,62174,0.0772856273753962,0.0104822724283685
527,exp20,NeuralTransformer,Leifer2023,0.0864939315281077,0.0124225373570773,573296,105,62174,0.0772856273753962,0.0104822724283685
528,exp21,NeuralTransformer,Kato2015,0.0545116699213394,0.0136508184820437,573296,110,69178,0.0729035433958953,0.0104822724283685
529,exp21,NeuralTransformer,Nichols2017,0.0396116018786084,0.0103306582875368,573296,110,69178,0.0729035433958953,0.0104822724283685
530,exp21,NeuralTransformer,Skora2018,0.0416367658544913,0.0075098035523903,573296,110,69178,0.0729035433958953,0.0104822724283685
531,exp21,NeuralTransformer,Kaplan2020,0.1261896609763713,0.0035063432111488,573296,110,69178,0.0729035433958953,0.0104822724283685
532,exp21,NeuralTransformer,Yemini2021,0.0888108764680064,0.0108707598526368,573296,110,69178,0.0729035433958953,0.0104822724283685
533,exp21,NeuralTransformer,Uzel2022,0.149042920267675,0.0075639537559861,573296,110,69178,0.0729035433958953,0.0104822724283685
534,exp21,NeuralTransformer,Flavell2023,0.0507492808348615,0.0080915278922475,573296,110,69178,0.0729035433958953,0.0104822724283685
535,exp21,NeuralTransformer,Leifer2023,0.0762024124797237,0.0124225373570773,573296,110,69178,0.0729035433958953,0.0104822724283685
536,exp22,NeuralTransformer,Kato2015,0.063414757324305,0.0136508184820437,573296,115,71001,0.085050193356796,0.0104822724021341
537,exp22,NeuralTransformer,Nichols2017,0.0470490226037906,0.0103306582875368,573296,115,71001,0.085050193356796,0.0104822724021341
538,exp22,NeuralTransformer,Skora2018,0.0540027678168068,0.0075098035523903,573296,115,71001,0.085050193356796,0.0104822724021341
539,exp22,NeuralTransformer,Kaplan2020,0.1482436415099073,0.0035063432111488,573296,115,71001,0.085050193356796,0.0104822724021341
540,exp22,NeuralTransformer,Yemini2021,0.0896514532873787,0.0108707598526368,573296,115,71001,0.085050193356796,0.0104822724021341
541,exp22,NeuralTransformer,Uzel2022,0.1550118195979545,0.0075639537559861,573296,115,71001,0.085050193356796,0.0104822724021341
542,exp22,NeuralTransformer,Flavell2023,0.0666963301540818,0.0080915278922475,573296,115,71001,0.085050193356796,0.0104822724021341
543,exp22,NeuralTransformer,Leifer2023,0.0932263344761404,0.0124225373570773,573296,115,71001,0.085050193356796,0.0104822724021341
544,exp23,NeuralTransformer,Kato2015,0.0616416612222868,0.0136508184820437,573296,120,76664,0.0815891132913005,0.0104822724021341
545,exp23,NeuralTransformer,Nichols2017,0.0478358575928723,0.0103306582875368,573296,120,76664,0.0815891132913005,0.0104822724021341
546,exp23,NeuralTransformer,Skora2018,0.049800563591513,0.0075098035523903,573296,120,76664,0.0815891132913005,0.0104822724021341
547,exp23,NeuralTransformer,Kaplan2020,0.149855912952549,0.0035063432111488,573296,120,76664,0.0815891132913005,0.0104822724021341
548,exp23,NeuralTransformer,Yemini2021,0.0892727198079228,0.0108707598526368,573296,120,76664,0.0815891132913005,0.0104822724021341
549,exp23,NeuralTransformer,Uzel2022,0.0850189096527174,0.0075639537559861,573296,120,76664,0.0815891132913005,0.0104822724021341
550,exp23,NeuralTransformer,Flavell2023,0.0617065862112212,0.0080915278922475,573296,120,76664,0.0815891132913005,0.0104822724021341
551,exp23,NeuralTransformer,Leifer2023,0.0899430616409517,0.0124225373570773,573296,120,76664,0.0815891132913005,0.0104822724021341
552,exp24,NeuralTransformer,Kato2015,0.0603364263321661,0.0136508184820437,573296,125,80030,0.0754042383230907,0.0104822724021341
553,exp24,NeuralTransformer,Nichols2017,0.0470552125096384,0.0103306582875368,573296,125,80030,0.0754042383230907,0.0104822724021341
554,exp24,NeuralTransformer,Skora2018,0.052641559059945,0.0075098035523903,573296,125,80030,0.0754042383230907,0.0104822724021341
555,exp24,NeuralTransformer,Kaplan2020,0.0608553444847195,0.0035063432111488,573296,125,80030,0.0754042383230907,0.0104822724021341
556,exp24,NeuralTransformer,Yemini2021,0.0844894244848769,0.0108707598526368,573296,125,80030,0.0754042383230907,0.0104822724021341
557,exp24,NeuralTransformer,Uzel2022,0.1731070666961992,0.0075639537559861,573296,125,80030,0.0754042383230907,0.0104822724021341
558,exp24,NeuralTransformer,Flavell2023,0.0646946443826891,0.0080915278922475,573296,125,80030,0.0754042383230907,0.0104822724021341
559,exp24,NeuralTransformer,Leifer2023,0.086964879460021,0.0124225373570773,573296,125,80030,0.0754042383230907,0.0104822724021341
560,exp25,NeuralTransformer,Kato2015,0.0611590202461229,0.0136508184820437,573296,130,74156,0.0839469239220652,0.0104822724021341
561,exp25,NeuralTransformer,Nichols2017,0.0449756528852793,0.0103306582875368,573296,130,74156,0.0839469239220652,0.0104822724021341
562,exp25,NeuralTransformer,Skora2018,0.0487095246595951,0.0075098035523903,573296,130,74156,0.0839469239220652,0.0104822724021341
563,exp25,NeuralTransformer,Kaplan2020,0.1458064888383408,0.0035063432111488,573296,130,74156,0.0839469239220652,0.0104822724021341
564,exp25,NeuralTransformer,Yemini2021,0.0807344616528562,0.0108707598526368,573296,130,74156,0.0839469239220652,0.0104822724021341
565,exp25,NeuralTransformer,Uzel2022,0.1853909016548035,0.0075639537559861,573296,130,74156,0.0839469239220652,0.0104822724021341
566,exp25,NeuralTransformer,Flavell2023,0.0655738332163309,0.0080915278922475,573296,130,74156,0.0839469239220652,0.0104822724021341
567,exp25,NeuralTransformer,Leifer2023,0.095781765726404,0.0124225373570773,573296,130,74156,0.0839469239220652,0.0104822724021341
568,exp26,NeuralTransformer,Kato2015,0.0474625943800977,0.0136508184820437,573296,135,89031,0.0609961182246325,0.0104822724283685
569,exp26,NeuralTransformer,Nichols2017,0.0360587976849108,0.0103306582875368,573296,135,89031,0.0609961182246325,0.0104822724283685
570,exp26,NeuralTransformer,Skora2018,0.0359377703692492,0.0075098035523903,573296,135,89031,0.0609961182246325,0.0104822724283685
571,exp26,NeuralTransformer,Kaplan2020,0.0392391765015322,0.0035063432111488,573296,135,89031,0.0609961182246325,0.0104822724283685
572,exp26,NeuralTransformer,Yemini2021,0.0816711720639877,0.0108707598526368,573296,135,89031,0.0609961182246325,0.0104822724283685
573,exp26,NeuralTransformer,Uzel2022,0.0794879257252129,0.0075639537559861,573296,135,89031,0.0609961182246325,0.0104822724283685
574,exp26,NeuralTransformer,Flavell2023,0.0492747903277631,0.0080915278922475,573296,135,89031,0.0609961182246325,0.0104822724283685
575,exp26,NeuralTransformer,Leifer2023,0.0713525827298986,0.0124225373570773,573296,135,89031,0.0609961182246325,0.0104822724283685
576,exp27,NeuralTransformer,Kato2015,0.0558395443270759,0.0136508184820437,573296,140,85327,0.0706670582294464,0.0104822724021341
577,exp27,NeuralTransformer,Nichols2017,0.0466505974162084,0.0103306582875368,573296,140,85327,0.0706670582294464,0.0104822724021341
578,exp27,NeuralTransformer,Skora2018,0.0495784734448534,0.0075098035523903,573296,140,85327,0.0706670582294464,0.0104822724021341
579,exp27,NeuralTransformer,Kaplan2020,0.0611832793112721,0.0035063432111488,573296,140,85327,0.0706670582294464,0.0104822724021341
580,exp27,NeuralTransformer,Yemini2021,0.076248495841912,0.0108707598526368,573296,140,85327,0.0706670582294464,0.0104822724021341
581,exp27,NeuralTransformer,Uzel2022,0.0930733277540033,0.0075639537559861,573296,140,85327,0.0706670582294464,0.0104822724021341
582,exp27,NeuralTransformer,Flavell2023,0.0604410100961104,0.0080915278922475,573296,140,85327,0.0706670582294464,0.0104822724021341
583,exp27,NeuralTransformer,Leifer2023,0.0845658580427898,0.0124225373570773,573296,140,85327,0.0706670582294464,0.0104822724021341
584,exp28,NeuralTransformer,Kato2015,0.0543271492206258,0.0136508184820437,573296,145,86136,0.0711394937472864,0.0104822724021341
585,exp28,NeuralTransformer,Nichols2017,0.041485831882958,0.0103306582875368,573296,145,86136,0.0711394937472864,0.0104822724021341
586,exp28,NeuralTransformer,Skora2018,0.0449860328662907,0.0075098035523903,573296,145,86136,0.0711394937472864,0.0104822724021341
587,exp28,NeuralTransformer,Kaplan2020,0.0522942347206959,0.0035063432111488,573296,145,86136,0.0711394937472864,0.0104822724021341
588,exp28,NeuralTransformer,Yemini2021,0.0758551497639594,0.0108707598526368,573296,145,86136,0.0711394937472864,0.0104822724021341
589,exp28,NeuralTransformer,Uzel2022,0.1467715248970004,0.0075639537559861,573296,145,86136,0.0711394937472864,0.0104822724021341
590,exp28,NeuralTransformer,Flavell2023,0.0608842859001015,0.0080915278922475,573296,145,86136,0.0711394937472864,0.0104822724021341
591,exp28,NeuralTransformer,Leifer2023,0.0880553704029058,0.0124225373570773,573296,145,86136,0.0711394937472864,0.0104822724021341
592,exp29,NeuralTransformer,Kato2015,0.0538043282140279,0.0136508184820437,573296,150,91056,0.070288719924193,0.0104822724152513
593,exp29,NeuralTransformer,Nichols2017,0.0431504505957656,0.0103306582875368,573296,150,91056,0.070288719924193,0.0104822724152513
594,exp29,NeuralTransformer,Skora2018,0.0459265850076917,0.0075098035523903,573296,150,91056,0.070288719924193,0.0104822724152513
595,exp29,NeuralTransformer,Kaplan2020,0.0520708913559486,0.0035063432111488,573296,150,91056,0.070288719924193,0.0104822724152513
596,exp29,NeuralTransformer,Yemini2021,0.0738808087130286,0.0108707598526368,573296,150,91056,0.070288719924193,0.0104822724152513
597,exp29,NeuralTransformer,Uzel2022,0.1681757308154677,0.0075639537559861,573296,150,91056,0.070288719924193,0.0104822724152513
598,exp29,NeuralTransformer,Flavell2023,0.0615536072597024,0.0080915278922475,573296,150,91056,0.070288719924193,0.0104822724152513
599,exp29,NeuralTransformer,Leifer2023,0.0844448833034702,0.0124225373570773,573296,150,91056,0.070288719924193,0.0104822724152513
600,exp3,NeuralTransformer,Kato2015,0.1894759830126228,0.0136508184820437,573296,20,15690,0.2522006777810379,0.0104822724021341
601,exp3,NeuralTransformer,Nichols2017,0.1477773107101463,0.0103306582875368,573296,20,15690,0.2522006777810379,0.0104822724021341
602,exp3,NeuralTransformer,Skora2018,0.15621306890777,0.0075098035523903,573296,20,15690,0.2522006777810379,0.0104822724021341
603,exp3,NeuralTransformer,Kaplan2020,0.1475985414826458,0.0035063432111488,573296,20,15690,0.2522006777810379,0.0104822724021341
604,exp3,NeuralTransformer,Yemini2021,0.3929942683791931,0.0108707598526368,573296,20,15690,0.2522006777810379,0.0104822724021341
605,exp3,NeuralTransformer,Uzel2022,0.4490075162611902,0.0075639537559861,573296,20,15690,0.2522006777810379,0.0104822724021341
606,exp3,NeuralTransformer,Flavell2023,0.2134282011247705,0.0080915278922475,573296,20,15690,0.2522006777810379,0.0104822724021341
607,exp3,NeuralTransformer,Leifer2023,0.2657698396451808,0.0124225373570773,573296,20,15690,0.2522006777810379,0.0104822724021341
608,exp30,NeuralTransformer,Kato2015,0.0555259894269208,0.0136508184820437,573296,155,91244,0.0702106675631563,0.0104822724021341
609,exp30,NeuralTransformer,Nichols2017,0.0445920551084616,0.0103306582875368,573296,155,91244,0.0702106675631563,0.0104822724021341
610,exp30,NeuralTransformer,Skora2018,0.0466020514504634,0.0075098035523903,573296,155,91244,0.0702106675631563,0.0104822724021341
611,exp30,NeuralTransformer,Kaplan2020,0.0540176681258201,0.0035063432111488,573296,155,91244,0.0702106675631563,0.0104822724021341
612,exp30,NeuralTransformer,Yemini2021,0.0728858376363748,0.0108707598526368,573296,155,91244,0.0702106675631563,0.0104822724021341
613,exp30,NeuralTransformer,Uzel2022,0.1385025504860095,0.0075639537559861,573296,155,91244,0.0702106675631563,0.0104822724021341
614,exp30,NeuralTransformer,Flavell2023,0.0593047812450095,0.0080915278922475,573296,155,91244,0.0702106675631563,0.0104822724021341
615,exp30,NeuralTransformer,Leifer2023,0.0860539009861931,0.0124225373570773,573296,155,91244,0.0702106675631563,0.0104822724021341
616,exp31,NeuralTransformer,Kato2015,0.0525958598833919,0.0136508184820437,573296,160,103277,0.0683570677335833,0.0104822724021341
617,exp31,NeuralTransformer,Nichols2017,0.0398110781335906,0.0103306582875368,573296,160,103277,0.0683570677335833,0.0104822724021341
618,exp31,NeuralTransformer,Skora2018,0.0428366800406365,0.0075098035523903,573296,160,103277,0.0683570677335833,0.0104822724021341
619,exp31,NeuralTransformer,Kaplan2020,0.0468305451236358,0.0035063432111488,573296,160,103277,0.0683570677335833,0.0104822724021341
620,exp31,NeuralTransformer,Yemini2021,0.0789030368810481,0.0108707598526368,573296,160,103277,0.0683570677335833,0.0104822724021341
621,exp31,NeuralTransformer,Uzel2022,0.1647387489598865,0.0075639537559861,573296,160,103277,0.0683570677335833,0.0104822724021341
622,exp31,NeuralTransformer,Flavell2023,0.0568313439231133,0.0080915278922475,573296,160,103277,0.0683570677335833,0.0104822724021341
623,exp31,NeuralTransformer,Leifer2023,0.0818145310634053,0.0124225373570773,573296,160,103277,0.0683570677335833,0.0104822724021341
624,exp32,NeuralTransformer,Kato2015,0.0517412311407194,0.0136508184820437,573296,165,104366,0.0682160929632438,0.0104822724021341
625,exp32,NeuralTransformer,Nichols2017,0.0389689549556351,0.0103306582875368,573296,165,104366,0.0682160929632438,0.0104822724021341
626,exp32,NeuralTransformer,Skora2018,0.0398324638954363,0.0075098035523903,573296,165,104366,0.0682160929632438,0.0104822724021341
627,exp32,NeuralTransformer,Kaplan2020,0.046889488301148,0.0035063432111488,573296,165,104366,0.0682160929632438,0.0104822724021341
628,exp32,NeuralTransformer,Yemini2021,0.0809467673724593,0.0108707598526368,573296,165,104366,0.0682160929632438,0.0104822724021341
629,exp32,NeuralTransformer,Uzel2022,0.1857238080119714,0.0075639537559861,573296,165,104366,0.0682160929632438,0.0104822724021341
630,exp32,NeuralTransformer,Flavell2023,0.0541811978022451,0.0080915278922475,573296,165,104366,0.0682160929632438,0.0104822724021341
631,exp32,NeuralTransformer,Leifer2023,0.0814433215669922,0.0124225373570773,573296,165,104366,0.0682160929632438,0.0104822724021341
632,exp33,NeuralTransformer,Kato2015,0.0531286375480704,0.0136508184820437,573296,170,107500,0.0666569077055639,0.0104822724021341
633,exp33,NeuralTransformer,Nichols2017,0.0412488845276212,0.0103306582875368,573296,170,107500,0.0666569077055639,0.0104822724021341
634,exp33,NeuralTransformer,Skora2018,0.0424626433450612,0.0075098035523903,573296,170,107500,0.0666569077055639,0.0104822724021341
635,exp33,NeuralTransformer,Kaplan2020,0.051234519059347,0.0035063432111488,573296,170,107500,0.0666569077055639,0.0104822724021341
636,exp33,NeuralTransformer,Yemini2021,0.0749243811861022,0.0108707598526368,573296,170,107500,0.0666569077055639,0.0104822724021341
637,exp33,NeuralTransformer,Uzel2022,0.1797155037832757,0.0075639537559861,573296,170,107500,0.0666569077055639,0.0104822724021341
638,exp33,NeuralTransformer,Flavell2023,0.0535460005572531,0.0080915278922475,573296,170,107500,0.0666569077055639,0.0104822724021341
639,exp33,NeuralTransformer,Leifer2023,0.0782916833185499,0.0124225373570773,573296,170,107500,0.0666569077055639,0.0104822724021341
640,exp34,NeuralTransformer,Kato2015,0.0534099332871846,0.0136508184820437,573296,175,109829,0.0656338428002847,0.0104822724021341
641,exp34,NeuralTransformer,Nichols2017,0.0404774993942489,0.0103306582875368,573296,175,109829,0.0656338428002847,0.0104822724021341
642,exp34,NeuralTransformer,Skora2018,0.041840987187849,0.0075098035523903,573296,175,109829,0.0656338428002847,0.0104822724021341
643,exp34,NeuralTransformer,Kaplan2020,0.0471835874609257,0.0035063432111488,573296,175,109829,0.0656338428002847,0.0104822724021341
644,exp34,NeuralTransformer,Yemini2021,0.0736716733437639,0.0108707598526368,573296,175,109829,0.0656338428002847,0.0104822724021341
645,exp34,NeuralTransformer,Uzel2022,0.0769153738122743,0.0075639537559861,573296,175,109829,0.0656338428002847,0.0104822724021341
646,exp34,NeuralTransformer,Flavell2023,0.0566968355531571,0.0080915278922475,573296,175,109829,0.0656338428002847,0.0104822724021341
647,exp34,NeuralTransformer,Leifer2023,0.0812773526173687,0.0124225373570773,573296,175,109829,0.0656338428002847,0.0104822724021341
648,exp35,NeuralTransformer,Kato2015,0.0444609871192369,0.0136508184820437,573296,180,115687,0.0562266057068613,0.0104822724283685
649,exp35,NeuralTransformer,Nichols2017,0.0343108690391421,0.0103306582875368,573296,180,115687,0.0562266057068613,0.0104822724283685
650,exp35,NeuralTransformer,Skora2018,0.0317976343552193,0.0075098035523903,573296,180,115687,0.0562266057068613,0.0104822724283685
651,exp35,NeuralTransformer,Kaplan2020,0.0415209453693885,0.0035063432111488,573296,180,115687,0.0562266057068613,0.0104822724283685
652,exp35,NeuralTransformer,Yemini2021,0.0688145567558477,0.0108707598526368,573296,180,115687,0.0562266057068613,0.0104822724283685
653,exp35,NeuralTransformer,Uzel2022,0.0780893233895767,0.0075639537559861,573296,180,115687,0.0562266057068613,0.0104822724283685
654,exp35,NeuralTransformer,Flavell2023,0.0455154030438279,0.0080915278922475,573296,180,115687,0.0562266057068613,0.0104822724283685
655,exp35,NeuralTransformer,Leifer2023,0.067628725503763,0.0124225373570773,573296,180,115687,0.0562266057068613,0.0104822724283685
656,exp36,NeuralTransformer,Kato2015,0.0456677954207407,0.0136508184820437,573296,185,113911,0.0561456685544739,0.0104822724283685
657,exp36,NeuralTransformer,Nichols2017,0.0342044534412376,0.0103306582875368,573296,185,113911,0.0561456685544739,0.0104822724283685
658,exp36,NeuralTransformer,Skora2018,0.0321175417581495,0.0075098035523903,573296,185,113911,0.0561456685544739,0.0104822724283685
659,exp36,NeuralTransformer,Kaplan2020,0.0376841640842796,0.0035063432111488,573296,185,113911,0.0561456685544739,0.0104822724283685
660,exp36,NeuralTransformer,Yemini2021,0.062165723918766,0.0108707598526368,573296,185,113911,0.0561456685544739,0.0104822724283685
661,exp36,NeuralTransformer,Uzel2022,0.1466341932731059,0.0075639537559861,573296,185,113911,0.0561456685544739,0.0104822724283685
662,exp36,NeuralTransformer,Flavell2023,0.0436228827122249,0.0080915278922475,573296,185,113911,0.0561456685544739,0.0104822724283685
663,exp36,NeuralTransformer,Leifer2023,0.0685001461339804,0.0124225373570773,573296,185,113911,0.0561456685544739,0.0104822724283685
664,exp37,NeuralTransformer,Kato2015,0.0491924943004657,0.0136508184820437,573296,190,116911,0.0606774878229053,0.0104822724021341
665,exp37,NeuralTransformer,Nichols2017,0.0388569283472448,0.0103306582875368,573296,190,116911,0.0606774878229053,0.0104822724021341
666,exp37,NeuralTransformer,Skora2018,0.0406955240784251,0.0075098035523903,573296,190,116911,0.0606774878229053,0.0104822724021341
667,exp37,NeuralTransformer,Kaplan2020,0.0490880724277016,0.0035063432111488,573296,190,116911,0.0606774878229053,0.0104822724021341
668,exp37,NeuralTransformer,Yemini2021,0.0664150741055835,0.0108707598526368,573296,190,116911,0.0606774878229053,0.0104822724021341
669,exp37,NeuralTransformer,Uzel2022,0.0866894674060555,0.0075639537559861,573296,190,116911,0.0606774878229053,0.0104822724021341
670,exp37,NeuralTransformer,Flavell2023,0.0494781053712358,0.0080915278922475,573296,190,116911,0.0606774878229053,0.0104822724021341
671,exp37,NeuralTransformer,Leifer2023,0.0742705882476715,0.0124225373570773,573296,190,116911,0.0606774878229053,0.0104822724021341
672,exp38,NeuralTransformer,Kato2015,0.0472339780972106,0.0136508184820437,573296,195,118946,0.0565412666018999,0.0104822724283685
673,exp38,NeuralTransformer,Nichols2017,0.0352183971134019,0.0103306582875368,573296,195,118946,0.0565412666018999,0.0104822724283685
674,exp38,NeuralTransformer,Skora2018,0.0324766648045624,0.0075098035523903,573296,195,118946,0.0565412666018999,0.0104822724283685
675,exp38,NeuralTransformer,Kaplan2020,0.0426275687748688,0.0035063432111488,573296,195,118946,0.0565412666018999,0.0104822724283685
676,exp38,NeuralTransformer,Yemini2021,0.0627288688021731,0.0108707598526368,573296,195,118946,0.0565412666018999,0.0104822724283685
677,exp38,NeuralTransformer,Uzel2022,0.1291485777085957,0.0075639537559861,573296,195,118946,0.0565412666018999,0.0104822724283685
678,exp38,NeuralTransformer,Flavell2023,0.0427390454235137,0.0080915278922475,573296,195,118946,0.0565412666018999,0.0104822724283685
679,exp38,NeuralTransformer,Leifer2023,0.06843983326832,0.0124225373570773,573296,195,118946,0.0565412666018999,0.0104822724283685
680,exp39,NeuralTransformer,Kato2015,0.0458074221775556,0.0136508184820437,573296,200,125277,0.0545671649382148,0.0104822724283685
681,exp39,NeuralTransformer,Nichols2017,0.0338343774495694,0.0103306582875368,573296,200,125277,0.0545671649382148,0.0104822724283685
682,exp39,NeuralTransformer,Skora2018,0.0310924719900261,0.0075098035523903,573296,200,125277,0.0545671649382148,0.0104822724283685
683,exp39,NeuralTransformer,Kaplan2020,0.0393837492232897,0.0035063432111488,573296,200,125277,0.0545671649382148,0.0104822724283685
684,exp39,NeuralTransformer,Yemini2021,0.0645008366804437,0.0108707598526368,573296,200,125277,0.0545671649382148,0.0104822724283685
685,exp39,NeuralTransformer,Uzel2022,0.080249936475108,0.0075639537559861,573296,200,125277,0.0545671649382148,0.0104822724283685
686,exp39,NeuralTransformer,Flavell2023,0.041511016205186,0.0080915278922475,573296,200,125277,0.0545671649382148,0.0104822724283685
687,exp39,NeuralTransformer,Leifer2023,0.0668253545268717,0.0124225373570773,573296,200,125277,0.0545671649382148,0.0104822724283685
688,exp4,NeuralTransformer,Kato2015,0.1405129345754782,0.0136508184820437,573296,25,14402,0.1819452502777878,0.0104822724021341
689,exp4,NeuralTransformer,Nichols2017,0.1056787738039433,0.0103306582875368,573296,25,14402,0.1819452502777878,0.0104822724021341
690,exp4,NeuralTransformer,Skora2018,0.1317637945273115,0.0075098035523903,573296,25,14402,0.1819452502777878,0.0104822724021341
691,exp4,NeuralTransformer,Kaplan2020,0.176404750780325,0.0035063432111488,573296,25,14402,0.1819452502777878,0.0104822724021341
692,exp4,NeuralTransformer,Yemini2021,0.1895930666847116,0.0108707598526368,573296,25,14402,0.1819452502777878,0.0104822724021341
693,exp4,NeuralTransformer,Uzel2022,0.2357807215303182,0.0075639537559861,573296,25,14402,0.1819452502777878,0.0104822724021341
694,exp4,NeuralTransformer,Flavell2023,0.1663619409606326,0.0080915278922475,573296,25,14402,0.1819452502777878,0.0104822724021341
695,exp4,NeuralTransformer,Leifer2023,0.2204790451659766,0.0124225373570773,573296,25,14402,0.1819452502777878,0.0104822724021341
696,exp40,NeuralTransformer,Kato2015,0.049615479268444,0.0136508184820437,573296,205,126364,0.0603732543302254,0.0104822724021341
697,exp40,NeuralTransformer,Nichols2017,0.0375145414694667,0.0103306582875368,573296,205,126364,0.0603732543302254,0.0104822724021341
698,exp40,NeuralTransformer,Skora2018,0.039103863404307,0.0075098035523903,573296,205,126364,0.0603732543302254,0.0104822724021341
699,exp40,NeuralTransformer,Kaplan2020,0.0455505319903175,0.0035063432111488,573296,205,126364,0.0603732543302254,0.0104822724021341
700,exp40,NeuralTransformer,Yemini2021,0.0658146569277254,0.0108707598526368,573296,205,126364,0.0603732543302254,0.0104822724021341
701,exp40,NeuralTransformer,Uzel2022,0.0870637831200535,0.0075639537559861,573296,205,126364,0.0603732543302254,0.0104822724021341
702,exp40,NeuralTransformer,Flavell2023,0.0504727090941742,0.0080915278922475,573296,205,126364,0.0603732543302254,0.0104822724021341
703,exp40,NeuralTransformer,Leifer2023,0.0748397207552996,0.0124225373570773,573296,205,126364,0.0603732543302254,0.0104822724021341
704,exp41,NeuralTransformer,Kato2015,0.0481996200396679,0.0136508184820437,573296,210,126953,0.0610674254491295,0.0104822724021341
705,exp41,NeuralTransformer,Nichols2017,0.0369289088256747,0.0103306582875368,573296,210,126953,0.0610674254491295,0.0104822724021341
706,exp41,NeuralTransformer,Skora2018,0.0391996867401758,0.0075098035523903,573296,210,126953,0.0610674254491295,0.0104822724021341
707,exp41,NeuralTransformer,Kaplan2020,0.0461152601224296,0.0035063432111488,573296,210,126953,0.0610674254491295,0.0104822724021341
708,exp41,NeuralTransformer,Yemini2021,0.0655184740994163,0.0108707598526368,573296,210,126953,0.0610674254491295,0.0104822724021341
709,exp41,NeuralTransformer,Uzel2022,0.1521645976657358,0.0075639537559861,573296,210,126953,0.0610674254491295,0.0104822724021341
710,exp41,NeuralTransformer,Flavell2023,0.0479417051261407,0.0080915278922475,573296,210,126953,0.0610674254491295,0.0104822724021341
711,exp41,NeuralTransformer,Leifer2023,0.074798390002209,0.0124225373570773,573296,210,126953,0.0610674254491295,0.0104822724021341
712,exp42,NeuralTransformer,Kato2015,0.0497914351435611,0.0136508184820437,573296,215,135481,0.0586834248207824,0.0104822724152513
